,0
207,로그인을 하려는데 이메일도 쓰고 비밀번호도 적었는데 얼마 남지 말라며 넷플릭스.컴을 하라는데 어떤 것도 없고 고객센터랑 개인정보라는 표시 밖에 없어서 어떻게 할 수도 없어요.계속 시도를 해도 안되구요 이것 좀 고쳐주세요
208,로그인 안됨ㅡㅡ
209,저는 유심칩이없는 폰입니다.전이메일과 비밀번호도 없어요.그런데 다른 것으로 로그인하는곳에 구글이업더라구요.이런폰가지고있는 사람들도 할수있게 구글계정 로그인도 만들어주세요ㅠㅠ부탁입니다
210,계정설정을 앱에서는 못하고 웹사이트에서 할수있게 해놔서 웹사이트로 들어갔는데 로그인 하려고 하니까 다시 앱으로 보내지는데 어떻게 해야하나요
211,로그인 자체가 안돼요. 어떻게 해야하나여
212,화웨이 탭 사용자입니다. 왜 앱을 설치했는데 로그인도 안되고 열리지도 않나요?
213,비번이틀렸다고뜨네요..그래서로그인도못했어요..
214,앱 로그아웃하고 지웠는데 결제가 됐네요 원래 그런건가요? 환줄 요청 하긴 했는데 다음부터는 안 그랬으면 좋겠네요
215,로그아웃을 한적이 없는데 3일에 한번꼴로 자동으로 로구아웃됨. 오늘도 로그아웃되있길래 아이디랑 비밀번호 입력했는데 입력하고나서 눌러야하는 ‘확인’ 버튼이 안늘림. 앱삭제하고 다시 깔아보기도하고 재부팅도 해봤는데 로그인이 안됨.. 고쳐주세요 굿닥터 마저 봐야해요.. 참고로 아이패드 프로 5쓰는데 이런 문제 있는거임
216,이거 로그인을 했는데도 자꾸 로그아웃됐다고 뜨고 예전에는 잘됐었는데 실망이네요
