,0
293,동시자막 기능이 있으면 좋을것 같아요! 외국 영화나 드라마 볼때 편하고 새로운 단어들도 배울 수 있는 기회가 될것같아 의견 남깁니다 자주 그런건 아니지만 가끔 자막이 딜레이 되거나 딜레이 된게 그 다음 자막 이랑 싱크를 맞추려다보니 자막이 나왔다가 곧바로 사라지는 경우가 있어요.... 이것만 고치면 더 좋을것 같습니다!
294,편리한 앱 감사 합니다
295,감사합니다.^^
296,TV어플에서는프로야구 지원이 안돼는데 지원계획은 있나요?
297,재미있어요
298,흥미를 끌수있는 하이라이트 영상이 있었으면 좋겠다.네이버나 다음에 올라오는 하이라이트 영상처럼 말이다. 풀버전은 길어서 좀 부담스러운데 하이라이트영상을 보다보면 자연스럽게 흥미가 생길거같다. 그래서 풀버젼도 잘볼거같다
299,넷플쓰다 잠깐 티빙에 왓는데 무슨 앱이 이렇게 불편한거임... 와.. 진짜.. 어느정도지.. 앱하나 똑바로 못만들고 멀하겟다고... 넷플쓸때 그게 편한건지 몰랏는데 와.. 이건 머 확대도 힘들고 머만 건드리면 다른게 움직이고.. 다른 앱위에 깔아도 모양개판이고.. 하나하나가 아마추어작품 ㅎㅎ 쫌.. 앱부터 돈써요..
300,나에게 맞는 취향저격 티빙 최고
301,화질좋고 볼거리가많아요 ㅎㅎ
302,재미있어요!❤❤❤❤❤❤
303,감사하게잘보고있어요^^
304,두말하면 입아픔 그냥 무조건 나에겐 딱이다 집에 티비가필요없습니다 웨이브 최고
305,무소식
