,0
129,"앱 업뎃한 건지, 카테고리별로 타고 들어가면 딱 75개만 쭉 나옴. 예를 들어 다큐 카테고리로 들어가면 가로3x세로25 이게 보이는 목록의 전부. 즉, 75개만 보여준다는 거임. 이렇게 노출 안 시켜주면 결국 소비자 입장에선 알아서 검색해서 보거나, 아님 넷플릭스에서 밀어주는 컨텐츠만 보게 됨.(보유하고 있는 전체 목록을 볼 수가 없는 거죠) 문제는 그렇게 편협된 보유 컨텐츠목록만 보여주면 즐기는 시청자 입장에서도 질릴 수밖에 없고(까놓고 검색해서 매번 어케 찾아봄. 그냥 들어가서 서핑하듯 '이건 뭐지?'하고 궁금해서 보는 거지), 더 큰 문제는 이런식으로 넷플릭스의 간택을 받아 노출되어야 살아남기에 결국 컨텐츠들은 넷플릭스 눈치만 계속 보게된다는 거임. 왜냐? 안 그러면 노출 기회조차 없어지거든. 이런 식으로 가다보면 결국 넷플의 갑질 판이 제대로 깔리지. 플랫폼이 최고갑이 되는 거야. 지금도 봐봐. 공지 하나 없이 정액권 가격 올렸음. 디즈니든 뭐든 빨리 커라. 제발"
130,환타지아나  즐거운 음악시간 같은 옛날 작품은 소리만 나고 영상이 안나오네요 개선 부탁드립니다.
131,"여러분 디플은 넷플을 대신하긴 어려워요. 하지만 디즈니,픽사,마블,스타워즈 팬이라면 오리지널,상영과 동시 시청가능등 매우 만족하실거라 봅니다. 그리고 자막은 설정에서 구글 자막 설정 수정하면 됩니다. 컴퓨터는 자막설정 할수 있던데 폰은 아쉽네요 +) 넷플릭스도 결제해야만 볼수 있는데 왜 디플에만 그러는거지..?"
132,너무 너무 잘 이용하고 있습니다 :) 그런데 이용하는 데 있어서 약간의 불편사항이 있어서 이렇게 말씀을 드리게 되었습니다. 시청 중인 영상이 1분 정도 남았을 때에 “다음화로 이동하기” 기능이 영상을 시청하는 데 거슬립니다.. 이 기능을 활성화/비활성화 할 수 있도록 따로 기능을 추가해주셨으면 하는 바람이 있네요.
133,최고입니다 추천
134,재미있는 영상이 많아 골라보는 재미가 있네요~ 예전 드라마도 많아 다시 보는데 너무 좋네요~
135,이로운 웨이브
136,재미에 재미를더한 웨이브~
137,과거3사 방송볼수있어 넘나좋음
138,키테고리가 세분화 되어 있어서 찾기가 좋습니다. 좋은 영상 많이 올려주세요~
139,다양한 콘텐츠로 최고의 ott입니다. 뭐니뭐니 해도 콘텐츠 보유가 짱이지요~ 다른 기능의 불편함이야 그 어떤 ott에도 조금씩은 있네요. 웨이브는 딱 좋습니다. 지금처럼 쭈~~~욱!
140,지상파 예능만 보는편이라 예능 제일 많은 웨이브가 저한테는 딱 맞네요!
141,최고의 프로그램 입니다
142,다양한 프로그램이 많아 좋아요
143,컨텐츠들도 많고 볼거리가 많아서 좋네요^^
144,10년전 첫째 낳기전 뱀다를 시즌5까지인가 봤었는데 임신하면서 태교땜에 참고 그만보게 되였다가 최근에야 쿠팡플 레이에서 있는걸 보고 보기시작해서 8까지 다 봤네요 너무너무 좋았어요 . 대박에요 👍시즌1부터 8까지 있는곳을 찾지 못했었는데 여기서 그것을 이뤘네여. 오리지널스 시즌도 함께 올려주시면 더더더욱 좋을거 같아요 ㅠㅠㅠㅠㅠ 너무너무너무 보고싶어요
145,딜라이브 OTT에는 호환되지 않는 버젼이라고 합니다.. 딜라이브 OTT호환 되도록 지원해주세요!
146,몇몇 프로그램 시리즈나 회차가 자막이 빠져있거나 안올라가 있네요~ 빨리 다올라가면 좋을것 같네요~
147,다양한 컨텐츠를 쉽게 즐길수있어서 애용하고있습니다.
148,"앱 자체는 나쁘지 않으나, 콘텐츠에 기복이 있음."
149,강추요
150,OTT 어플 중 컨텐츠도 다양하고 제가 찾던 프로그램들이 거의 다 있어서 아주 만족스럽네요👍
151,여러가지 예능프로그램이 많아서 좋습니다👍👍
152,장르가 다양하고 실시간 스트리밍 가능한게 젤좋음
153,"콘텐츠가 다양해서 좋아요 ! 보고싶고, 볼 수 있는 영상도 많고 매주마다 업로드되는 영상은 빨리 올라와서 항상 만족하면서 보고 있습니다!!"
154,"시즌이 긴 드라마들 자막은 번역가 통일했으면 좋겠어요. 몇 편 보다보면 갑자기 존댓말로 바뀌고, 인물 관계가 이상하게 되는 경우가 꽤 있네요. 어떤 프로그램은 말도 안되는 자막이 있기도 하고, 자막이 빠르거나 밀리기도 합니다. 자막팀 검수가 필요해보입니다. 한국지사가 있는걸로 알고 있는데, 준비가 안된채 오픈된거 같네요."
155,너무 만족스럽고 좋은데! 넷플릭스처럼 다 본 프로그램은 시청 중인 프로그램 목록에서 사라지는 기능이 있으면 더 좋을 것 같아용!
156,"웨이브 정말 옛날 프로그램부터 현재 방영되는 프로그램까지 있어 ott 플랫폼 중 가장 최애하는데요:) 과거 프로그램 중 점프챔프라는 방송도 있으면 좋을 것 같은데, 혹시 나중에 이 부분도 고려해주실 수 있을까요? 웨이브 사랑합니다💜"
157,조아
158,최고입니다
159,넷플릭스 어플 접속안됨...
160,와우 정기결제 수단 바꾸려고 들어갔다가 혜택에 이런거 써 있는거 보고 이제 알았음…. 진작 볼걸ㅠㅠ
161,최고의 뮤지컬
162,아직도 안함 볼거리 다양하고
163,최고
164,조아
165,"콘텐츠와 가격(현재 기준)은 참 만족스럽지만, UI 및 맞춤 추천 등의 사용 환경은 글로벌 서비스를 시작한 지 1년이 넘었다는 것이 의심이 들 정도로 아쉬움."
166,재미있는 컨텐츠가 많아서 정말 좋아요~♡
167,볼거리가풍부합니다
168,다양한 장르별로 볼거리가 많아서 돈이 안아까움 ㅠㅠ 요즘 웨이브때메 현생이 행복해요!!!
169,컨텐츠가 예전 작품 포함해서 예능/드라마 다양하게 구성되어있고 타 ott에 없는 프로그램도 많아 찾아보는 재미가 있습니다. Ui도 한눈에 보기 편리하게 되어있어 전반적으로 만족합니다.
170,"웨이브 하나면 지상파 드라마랑 예능도 맘껏 볼 수 있고, 영화까지 있으니까 너무 좋아요.특히 Quick VOD 최고! 메뉴도 군더더기 없고 깔끔하게 구성되어 알지못했던 숨은 띵작까지 찾을 수 있어 좋네요.토종OTT 웨이브 흥해라~"
171,"국내 ott의 자존심 ,잘 성장해서 거대 ott회사가 되기를 바랍니다"
172,"우리나라 콘텐츠로 짱짱인것같아여!
티비를 자주 못보닽보니까, 예능이나 드라마 등을 해유튜브 클립만으로 보기보다, 웨이브로 보니까
화질도 좋고, 풀영상으로 볼수있어서 좋아요!"
173,"웨이브만의 장점은 아무래도
방송3사의 공중파 프로그램을 실시간으로, 핸드폰으로 볼수 있다는 점같아요.!!! 이제 tv가 필요없죠!! 누워서 뒹굴하며 웨이브로 보는 날은 최고의 힐링~☺️
늦은귀가에 내가 보고싶은 프로그램을 놓쳐서 바로 볼수있다는 건 진짜 최고인거같아요!!!
이제 웨이브 없으면 안될거같아요ㅠ..!!!"
174,"지상파 콘텐츠 잘 보고 있었는데 해외시리즈도 다양하게 들어와서 볼게 많아져서 좋습니다 ~! ㅎㅎ
앞으로 자주 이용할 것 같아요~"
175,가격도 합리적이고 제가 보고싶은 컨텐츠도 많아 만족하고 있습니다. 다만 어린이들한테 보여줄수 있는 콘텐츠가 좀 더 많아졌으면 합니다^^
